Sno,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
1853,-0.744317634,0.198692558,-0.004161419,-1.783137885,0.131110162,-0.004143269,11.28552256,0.582039612,-0.00307126,4.816456488,-0.078929065,9.50840729,0.274080057,-0.007344787,12.13664045,-0.258786073
1854,-0.520763382,0.175579232,-0.003645306,-1.8200849,0.104694765,-0.002925004,9.508821441,0.631707689,-0.00108437,4.198694144,-0.027132162,9.406403591,0.273889098,-0.006129982,5.139143369,0.05828846
1855,-0.120569327,0.191669198,-0.005627207,-1.789289652,0.122185544,-0.003595548,10.15122362,0.605978463,-0.001695757,7.783949884,-0.20556702,10.29703289,0.261590298,-0.00885556,12.20250789,-0.282074892
1856,0.468806252,0.158025139,-0.004965234,-2.20520591,0.125302687,-0.002876911,10.76417458,0.595887243,-0.002974692,4.869316629,-0.094299083,11.83507514,0.207597464,-0.009368929,9.272895822,-0.153919604
1857,-0.00910334,0.189475249,-0.005107226,-2.030929128,0.128872631,-0.003227766,10.74433492,0.592624158,-0.00231873,5.074422407,-0.081422774,10.12501274,0.229324014,-0.005863502,7.39628134,-0.086883914
1858,0.602958904,0.155941108,-0.005153189,-2.119695734,0.100669705,-0.001970018,11.04221386,0.591373191,-0.002758637,3.204119391,-0.000873288,8.762162881,0.242132966,-0.003673459,10.95113164,-0.191467747
1859,0.113503368,0.145201069,-0.003571781,-1.862887426,0.10330486,-0.002790093,10.23918024,0.617762663,-0.00235526,5.164404016,-0.097483213,8.418970269,0.306017866,-0.006456261,4.841746354,0.094557509
1860,-0.53981306,0.183532951,-0.004078667,-1.697236885,0.112872316,-0.00351439,9.585738261,0.641139033,-0.001970949,5.958700745,-0.128613616,9.247196755,0.274300935,-0.006463226,8.307994276,-0.086251074
1861,0.30758559,0.173450179,-0.005333702,-0.934665176,0.117253716,-0.005568707,11.01706817,0.600415986,-0.003837405,5.303978242,-0.083033265,11.21280204,0.217906788,-0.008607452,9.672995884,-0.181235171
1862,-0.098459784,0.195222072,-0.00551001,-2.307029324,0.119494363,-0.002565335,10.51894002,0.60926955,-0.00224344,3.718707868,-0.019223813,10.00360703,0.218554504,-0.00544987,3.862541786,0.112636445
1863,0.060793341,0.174836621,-0.005093059,-1.94019823,0.110942448,-0.002886624,10.33813318,0.609989297,-0.002195219,2.658703481,0.025253337,8.766469013,0.245980213,-0.003962882,13.21892777,-0.302178447
1864,-0.259744222,0.197226021,-0.005129628,-1.33926508,0.101143988,-0.003686496,10.3765786,0.618075795,-0.002930425,4.530018343,-0.053484087,10.50532743,0.252166568,-0.00837972,5.294392811,0.018460275
1865,-0.515532916,0.172687177,-0.003715415,-1.564819849,0.101985267,-0.003370218,10.15533654,0.612947897,-0.002038489,3.154769481,0.014935029,9.950566258,0.221564359,-0.004969003,7.989517409,-0.089246732
1866,-1.106251931,0.195119638,-0.003178357,-1.661238945,0.107343174,-0.00329424,10.68540353,0.60441286,-0.002818788,4.292607139,-0.042205164,10.58881822,0.207373334,-0.006242856,7.810895322,-0.099150952
1867,-0.050438906,0.160192303,-0.003982058,-1.500531356,0.090651211,-0.002963883,10.42076649,0.628305733,-0.003494795,5.336183037,-0.086938999,9.386533624,0.290808757,-0.008302153,8.710731109,-0.104467006
1868,-0.286981959,0.188732287,-0.00479059,-1.295862832,0.10233808,-0.003901952,10.60178559,0.614435056,-0.003004917,3.709639129,-0.008683655,10.44351012,0.25572097,-0.008915622,11.66092722,-0.24529371
1869,-0.789627386,0.174645565,-0.002969779,-1.989030291,0.118400418,-0.002943364,10.23398744,0.613853616,-0.002018091,4.401178352,-0.064167928,10.87414904,0.193028519,-0.005392529,7.773911306,-0.096178539
1870,-0.28156363,0.192522073,-0.004992121,-1.464833305,0.111885258,-0.004223468,10.74543427,0.627366277,-0.004125268,4.46677113,-0.050175751,10.61974844,0.25824198,-0.009541231,6.063045973,-0.003454824
1871,-0.03726692,0.17701421,-0.004645314,-1.571470392,0.093655801,-0.003072956,11.29952761,0.588897918,-0.003797912,4.521000647,-0.047165157,9.124490498,0.287192996,-0.006678002,11.42608933,-0.267055226
1872,-0.106612962,0.180280222,-0.004941318,-2.531215323,0.107838108,-0.00135122,10.94778113,0.589698125,-0.002573591,1.586198802,0.083436033,9.69332734,0.2197205,-0.004623917,13.3861384,-0.330878637
1873,0.026412707,0.172409001,-0.004513236,-1.475932265,0.104628562,-0.003628409,10.70520659,0.618719723,-0.003947439,3.503167299,-0.003887855,9.491162431,0.247752729,-0.006500152,11.872722,-0.263577188
1874,-0.190252464,0.183756071,-0.004703439,-1.160718244,0.114122358,-0.004827781,10.70425198,0.606518824,-0.003024136,4.895116472,-0.069608689,10.5450065,0.233626731,-0.007891124,10.18769726,-0.183608323
1875,-0.588450353,0.168740477,-0.002808501,-2.623522953,0.126580626,-0.002292354,10.51855206,0.60858034,-0.002483503,3.148397309,0.028082978,10.91451243,0.250464863,-0.009052026,3.291413407,0.123694489
1876,0.094692206,0.167156471,-0.004709354,-2.34727484,0.116349904,-0.002139222,10.93162555,0.587910997,-0.002688789,2.906113434,0.033931144,11.51319232,0.1956598,-0.00715283,6.993024855,-0.074335967
1877,-0.880323355,0.182992058,-0.003114455,-1.816393803,0.112710035,-0.003224495,10.50044537,0.604706696,-0.002186392,4.154105949,-0.03501267,10.68415284,0.224442064,-0.006903761,10.3879189,-0.199547905
1878,-0.375470232,0.164766257,-0.003622474,-1.27981968,0.095317353,-0.003744401,10.1072504,0.604632762,-0.001251939,4.783760406,-0.072716728,8.363299808,0.306446012,-0.006092285,9.486414701,-0.13780051
1879,0.08940209,0.169859567,-0.004571861,-2.216203321,0.12621629,-0.002874745,11.15730415,0.591252553,-0.003017345,2.958054195,0.027100086,10.47317689,0.177216388,-0.004329588,7.797563456,-0.089893163
1880,-0.057710113,0.186660106,-0.00528073,-1.673387861,0.097248707,-0.002862369,11.05635538,0.585871111,-0.002729128,4.478575734,-0.039179647,10.06895234,0.230531285,-0.005623012,8.75855529,-0.118861847
1881,-0.198942527,0.171297671,-0.003787257,-1.902876522,0.107796006,-0.00267568,10.20650895,0.621655795,-0.002452349,3.49831722,-0.014641838,9.745674821,0.236153193,-0.005143678,3.91028357,0.076400817
1882,-0.633649804,0.184718415,-0.003673325,-2.14810878,0.114444616,-0.002656958,10.76358606,0.596376747,-0.0023217,4.67030821,-0.074199437,9.490387695,0.276334449,-0.006926533,6.418072364,0.000440835
1883,-0.247097971,0.177445564,-0.004488663,-1.906115489,0.116881706,-0.00317158,10.01409441,0.625120695,-0.00225093,5.236429862,-0.10838399,10.00307039,0.287903879,-0.010268456,7.886931997,-0.059486718
1884,0.144925846,0.181637011,-0.005437786,-2.480378223,0.118409672,-0.001825231,10.80843255,0.598155489,-0.002941344,6.28713008,-0.12987558,12.45847242,0.15360306,-0.00780949,4.090749088,0.063037918
1885,0.246993866,0.186697954,-0.005838954,-2.102445236,0.116162754,-0.003042785,10.04901869,0.611085411,-0.001339678,5.157035845,-0.065343678,9.079708799,0.278960765,-0.00633296,6.117888328,-0.011080321
1886,-0.327148788,0.185522467,-0.004587401,-0.608500941,0.096403235,-0.005273487,10.00589008,0.597854321,-0.000863333,1.817595109,0.068661827,10.35238762,0.25404782,-0.008632014,12.27734279,-0.278108981
1887,0.138255682,0.16998988,-0.004668005,-1.351777587,0.101679872,-0.004007182,10.97871098,0.599968892,-0.003508686,2.684190872,0.033573166,9.563056798,0.296396683,-0.008909325,11.0135443,-0.222487943
1888,-0.106312796,0.180235183,-0.004920546,-1.670987478,0.104401983,-0.003465977,10.33683063,0.584830668,-0.000707068,2.77201297,0.028531754,10.14812209,0.269816629,-0.008852494,7.527742424,-0.077541813
1889,-0.009764531,0.167997884,-0.004120339,-1.926239354,0.125706107,-0.00320919,10.47378596,0.591452915,-0.001536401,3.892153027,-0.041681207,11.47891453,0.179945798,-0.006739259,6.449031459,-0.009402613
1890,-0.0102234,0.17186226,-0.004696648,-2.33826698,0.113522599,-0.001977383,10.16233441,0.618760195,-0.002155035,5.076128048,-0.077096752,9.750672874,0.252334313,-0.006713752,8.440776092,-0.071816147
1891,0.202915093,0.155356044,-0.004395745,-1.493144317,0.099215085,-0.003728295,10.57150701,0.603631437,-0.002468659,2.557969645,0.030343026,9.451349625,0.246293596,-0.004839609,9.139323291,-0.144782815
1892,-0.248681835,0.179668252,-0.004515776,-1.690494756,0.104269928,-0.003281592,10.78401409,0.594629812,-0.002525242,5.014422379,-0.081041488,9.864413952,0.287862715,-0.009270488,8.472627229,-0.084898169
1893,-0.036835922,0.17840968,-0.004725138,-1.415038278,0.085066822,-0.002870245,10.53365975,0.612264513,-0.002938577,3.766955779,-0.012523677,8.410922467,0.328453834,-0.007993683,11.34815653,-0.219604861
1894,0.215881675,0.168219821,-0.004874,-2.145949073,0.116133295,-0.002658953,11.43587498,0.592443142,-0.004140776,2.064233605,0.06557207,12.17883782,0.194415732,-0.009874299,11.99255779,-0.28768326
1895,-0.262049272,0.182441916,-0.004405452,-2.163505951,0.123810154,-0.002906504,11.02200281,0.622465794,-0.004548631,2.635620844,0.034995683,10.97716034,0.191442576,-0.006466492,8.119890027,-0.093159049
1896,-0.376138658,0.209265169,-0.005661732,-1.453050345,0.117006542,-0.004420385,11.7965263,0.576746531,-0.003900635,3.548895355,-0.007924644,9.616067292,0.281263541,-0.008104987,9.94767682,-0.168954918
1897,-0.345389764,0.165459981,-0.00341428,-1.538842088,0.104894396,-0.003707163,11.67647467,0.6009986,-0.005233611,3.347375999,0.016340946,11.23284721,0.237996519,-0.010149472,10.21229607,-0.189988664
1898,-1.104811211,0.169491039,-0.002382467,-2.166025176,0.098702657,-0.002071677,11.34336705,0.570307144,-0.002472225,2.647832519,0.059333591,10.06863453,0.245891097,-0.006750691,10.53408503,-0.223944747
1899,-0.169352634,0.16787973,-0.004026429,-1.629674943,0.103964688,-0.003417197,11.5556596,0.584667924,-0.003913031,3.651506182,-0.017033167,10.54190009,0.213486004,-0.006498871,8.500783212,-0.1390253
1900,-0.642089403,0.188680424,-0.003883976,-1.323149019,0.0821102,-0.002831157,10.7267649,0.599651487,-0.002642403,2.68107982,0.039243932,8.199118798,0.326013474,-0.006749246,13.3705522,-0.322202982
1901,-0.081435371,0.177697213,-0.004732317,-2.080872742,0.130001055,-0.003408685,10.7575499,0.593879404,-0.002354121,4.095941933,-0.04504966,10.22290473,0.205181927,-0.005014779,9.032970424,-0.134593019
1902,-0.082043691,0.176750817,-0.004687672,-2.433610575,0.119970922,-0.002211757,9.730860628,0.615310944,-0.000883541,5.639428178,-0.12529739,8.485224675,0.314718255,-0.007377591,4.155546018,0.092821486
1903,-0.351733842,0.174303657,-0.004011656,-1.868189579,0.100859978,-0.002697115,10.93002506,0.586331972,-0.002557004,3.908155461,-0.017995718,10.01213072,0.281264846,-0.009014629,10.83807192,-0.204495474
1904,-0.784684387,0.195117215,-0.004141942,-1.967686592,0.106260358,-0.002583291,10.90037255,0.611287298,-0.003733424,3.996721585,-0.013583514,10.39709051,0.285597296,-0.010809211,12.33201242,-0.28210531
1905,-0.113497779,0.186366148,-0.005151567,-1.408210031,0.102718365,-0.003854306,10.51576261,0.619604065,-0.00319256,3.219809212,0.009491039,7.697018955,0.321540995,-0.005061078,9.346212182,-0.163153625
1906,-0.131229438,0.18225534,-0.00506567,-2.499866923,0.107596419,-0.001547055,10.11073826,0.610341858,-0.00133631,4.300793936,-0.04358522,8.494802132,0.274860202,-0.004448664,6.986537729,-0.016753642
1907,-0.390337229,0.175436912,-0.003763923,-1.454401748,0.100682177,-0.003577713,10.94052945,0.589337539,-0.002475248,2.937090631,0.026637432,9.540876777,0.259846008,-0.006094281,8.524891395,-0.133859134
1908,-0.05531863,0.187860728,-0.005373631,-1.294329775,0.102662335,-0.003868057,10.39718818,0.617987701,-0.002791901,4.736339101,-0.063840429,9.716093738,0.259904946,-0.007343057,10.08383489,-0.1769397
1909,-0.216639618,0.169965271,-0.004105702,-1.247822459,0.104644044,-0.004313398,10.62309374,0.606317684,-0.002769636,2.309991289,0.032144156,9.655221555,0.247371986,-0.006079684,9.313834873,-0.139980365
1910,0.583154341,0.167423874,-0.005269976,-1.772407858,0.111136183,-0.003069106,11.10910456,0.588695287,-0.003290254,4.052521215,-0.047133829,11.46771761,0.22276112,-0.009927767,10.61525563,-0.213541965
1911,-0.098746416,0.183569389,-0.004689986,-1.855117232,0.107667595,-0.002775245,10.75220694,0.600341223,-0.002712063,4.114089141,-0.038237446,8.488446552,0.283815474,-0.004437781,13.6993996,-0.342217542
1912,-0.258316571,0.17937494,-0.004167375,-1.95900624,0.116443326,-0.002955106,10.78412527,0.615966533,-0.003905157,2.594452477,0.0278937,10.90884474,0.175944391,-0.004846121,9.486070139,-0.165635743
1913,-0.543091272,0.193246523,-0.004201906,-2.152580821,0.106140742,-0.002154641,11.09761368,0.587119101,-0.002856461,1.855881706,0.076716178,9.606599406,0.254801862,-0.006062937,8.507259772,-0.097834894
1914,-0.176051283,0.178954315,-0.004627361,-1.812325821,0.113678197,-0.003303685,11.030098,0.601373227,-0.003526086,2.830432631,0.031817994,10.74887303,0.237930816,-0.008769159,10.98663899,-0.238092611
1915,-0.640426823,0.183764085,-0.003839225,-1.298838169,0.113381874,-0.004226836,10.80727424,0.603207481,-0.003240921,4.758086823,-0.065143234,9.696062159,0.234390112,-0.005209485,14.92904859,-0.402854925
1916,0.036005198,0.175512687,-0.004790067,-1.517329674,0.110908441,-0.00393176,10.95152471,0.616741699,-0.004128931,0.828044396,0.101810948,11.44564003,0.201586711,-0.00856639,13.13942522,-0.308446224
1917,-0.620756546,0.184383842,-0.003810503,-1.705234984,0.097444432,-0.002933626,10.94436307,0.605926178,-0.003434738,3.96070551,-0.017623551,7.223257569,0.341464382,-0.004776748,12.1862653,-0.284504005
1918,-0.488955081,0.193122017,-0.00452537,-2.307510332,0.118483377,-0.002414228,10.55088491,0.610756289,-0.00281963,3.339329758,0.004206161,9.615819487,0.246771871,-0.006327631,13.29472479,-0.34476091
1919,-0.321430754,0.196798993,-0.005303215,-1.946945379,0.138218355,-0.004102376,10.91344175,0.605508672,-0.003329262,5.281429184,-0.099826061,11.32691357,0.176656453,-0.005987606,8.463462282,-0.110349341
1920,0.191814318,0.18091458,-0.005300103,-1.950922707,0.114457876,-0.003177859,11.38359091,0.595876299,-0.004084473,2.504240567,0.040647443,10.26521767,0.23263913,-0.00700014,13.14039048,-0.326887147
1921,0.282713086,0.180292951,-0.00551541,-1.697479777,0.114770241,-0.003662101,10.69971302,0.590765759,-0.002028484,2.466871557,0.039002865,10.28238239,0.189066572,-0.004288832,11.71892826,-0.252838292
1922,0.229404029,0.161030789,-0.00428998,-1.387165406,0.09309731,-0.00366656,10.89304193,0.614824251,-0.003889914,2.712927782,0.041603531,9.184402646,0.267789855,-0.0054815,8.304988719,-0.098078841
1923,-0.680484501,0.170339076,-0.003263108,-1.816988774,0.103440618,-0.002885754,10.59084853,0.609651312,-0.002915797,3.331094685,0.012373683,10.47117011,0.21477625,-0.006277525,12.88634627,-0.299028106
1924,-0.364697237,0.167726595,-0.003678358,-2.440891518,0.136157642,-0.003033264,11.15792926,0.581441164,-0.002510251,3.106566221,0.000515959,9.960428403,0.231829718,-0.006065977,11.87147434,-0.242101096
1925,-0.202726908,0.17469573,-0.0043646,-1.516595632,0.103015721,-0.003640342,10.08903158,0.606583605,-0.001227664,3.075177497,0.002738186,10.73908292,0.208173468,-0.005786452,5.450056511,0.008098619
1926,-0.335633561,0.179554416,-0.003932267,-1.845506933,0.103807934,-0.00261183,11.00992746,0.584838782,-0.002550328,2.771570549,0.027804011,9.990922663,0.275813657,-0.009075447,11.23818689,-0.270093477
1927,-0.256486559,0.130535077,-0.002091028,-1.50030551,0.099055396,-0.003271747,10.74016927,0.598361957,-0.002509341,4.212507476,-0.044461232,10.5968199,0.236368034,-0.008152674,11.51651299,-0.235720607
1928,-0.477345614,0.214356607,-0.005550454,-1.879657616,0.129403513,-0.003892562,11.38455389,0.574930744,-0.002950453,4.460437443,-0.047690314,11.08677703,0.192967748,-0.00676705,8.392955476,-0.108953855
1929,-0.693975657,0.184915005,-0.003912882,-1.550128565,0.101684247,-0.0034149,11.07123857,0.593230674,-0.002870342,3.085632102,0.005758951,8.87728445,0.302480423,-0.00768482,13.95096901,-0.328278446
1930,-0.218666938,0.182494649,-0.004736841,-1.362087856,0.093825114,-0.003357085,10.59804867,0.623866283,-0.00358819,2.271894187,0.063188905,9.200342794,0.270662379,-0.006475369,12.00136292,-0.276451114
1931,-0.092220965,0.176698931,-0.004317624,-2.001946992,0.121867524,-0.003207574,10.47157839,0.599169451,-0.001848811,5.238711015,-0.089980614,10.78076376,0.192926026,-0.005838892,3.946825463,0.091295071
1932,0.525005398,0.158837408,-0.005182475,-2.154582742,0.102997223,-0.001986889,10.8182179,0.600680729,-0.003028285,3.805096328,-0.0190914,9.652171267,0.222140373,-0.004943068,13.74850201,-0.366818054
1933,-0.172511343,0.186861328,-0.004708194,-1.553854949,0.107722275,-0.003671144,10.87400394,0.591100175,-0.002444162,1.963994951,0.054547458,9.607758334,0.261606415,-0.007242568,10.48720953,-0.192013722
1934,0.192178235,0.190281976,-0.005878698,-1.147599865,0.093352684,-0.003824606,10.20885028,0.606534471,-0.00161641,2.641648093,0.019406085,8.302395085,0.303785379,-0.005406876,10.03219686,-0.189495267
1935,-0.537630783,0.183223107,-0.003982072,-2.030202827,0.124015111,-0.003437389,10.62137178,0.594458866,-0.001965195,5.28302267,-0.086631195,9.054843187,0.281919861,-0.00645705,10.22934683,-0.163427998
1936,-0.151213773,0.157418094,-0.00340734,-1.921824205,0.103880043,-0.002649761,10.75923604,0.613499227,-0.003380616,5.530302868,-0.086724177,10.52078399,0.241428309,-0.00798245,8.466588899,-0.095207693
1937,1.252671785,0.154311128,-0.00643085,-1.288154806,0.097536027,-0.003902101,10.73915712,0.594568111,-0.002290723,2.878881683,0.031926067,9.549191372,0.281093269,-0.007920787,9.312780754,-0.150882008
1938,-0.492061462,0.166510153,-0.003075362,-1.819454281,0.103798973,-0.002811555,9.906352463,0.620145855,-0.001388186,4.850876119,-0.046152898,9.332621397,0.250055925,-0.005107543,6.249412307,-0.015726112
1939,-0.638433319,0.202595452,-0.004506161,-2.463557916,0.107258388,-0.001488049,10.52044847,0.608211141,-0.002481594,6.890905542,-0.171931801,9.237733048,0.301616067,-0.00775395,4.420751065,0.07053492
1940,-0.202174531,0.174140462,-0.004197284,-2.277296961,0.121418212,-0.002813382,10.25019574,0.611586436,-0.002082183,4.305735368,-0.060948888,9.032728722,0.259922824,-0.005456205,12.47796442,-0.275749922
1941,0.069496565,0.160931152,-0.004197071,-1.989498011,0.109481817,-0.002641831,11.17526989,0.592587241,-0.003497579,3.861038463,-0.025514019,9.969021367,0.259930041,-0.006665126,9.622146121,-0.171843322
1942,-0.731310451,0.190268014,-0.003713288,-2.107486373,0.142612648,-0.004070936,10.60619075,0.594956562,-0.001872999,4.581887312,-0.050599464,10.45447065,0.231286779,-0.00685128,8.706587557,-0.127631847
1943,-0.124664187,0.15580445,-0.003521627,-2.43435762,0.120192647,-0.002131838,10.30597578,0.599192106,-0.001325515,6.041433024,-0.116256313,10.29882824,0.204277699,-0.004474864,8.555457235,-0.085766147
1944,0.109709908,0.173183895,-0.004966308,-1.966512515,0.120256713,-0.003473857,10.69312642,0.610927853,-0.003122757,5.995969953,-0.119007019,9.853852631,0.263792549,-0.007741035,4.615171387,0.06381958
1945,-0.318321823,0.182997196,-0.004456802,-2.021041853,0.131483261,-0.003744206,10.75781011,0.613683435,-0.003522952,4.710151287,-0.057372089,10.55262972,0.202596332,-0.005365509,10.04684061,-0.1842673
1946,-0.209048094,0.169664496,-0.00417193,-1.434308674,0.117683897,-0.004564894,11.10438076,0.580590747,-0.002611597,5.301330688,-0.097402795,9.109407124,0.303286403,-0.008001407,11.70168051,-0.257507727
1947,-0.221822099,0.172555382,-0.004166483,-2.045583557,0.107306865,-0.002575148,10.83576004,0.576128453,-0.001447188,2.850903259,0.021453149,9.417125171,0.284916836,-0.007552812,8.512738967,-0.112287811
1948,-0.143664454,0.193691278,-0.005232075,-1.172785729,0.102680546,-0.004345722,11.06434344,0.579764886,-0.002459733,3.438243179,-0.011068553,9.957339937,0.25971645,-0.007892117,8.506149484,-0.088659999
1949,-0.599522301,0.180027819,-0.003522647,-1.763553607,0.120821727,-0.003891698,10.1335869,0.62197953,-0.002258864,4.416913908,-0.043108249,10.25138171,0.202825928,-0.004943769,4.621480775,0.06381791
1950,-0.817365713,0.170090319,-0.002428392,-2.213191554,0.118929385,-0.002841345,11.22836323,0.591287574,-0.00328493,0.698347967,0.124649227,10.17906289,0.232490409,-0.006462743,12.88616455,-0.317233281
1951,-0.19368965,0.173827016,-0.004354691,-1.7351516,0.096597769,-0.002662373,10.55472273,0.605001245,-0.002609124,3.848060293,-0.025029268,9.346125088,0.263791901,-0.006274092,7.631061471,-0.065504029
1952,-1.092942295,0.181550104,-0.002677525,-1.8544985,0.104422647,-0.002949265,10.44115857,0.608850522,-0.002245565,4.773225327,-0.06960055,7.957383022,0.308968686,-0.004797742,9.682148912,-0.156884802
1953,-0.339801529,0.177100448,-0.003988275,-1.513237496,0.099693956,-0.003363498,11.01793936,0.590191856,-0.002832508,3.095683966,-0.00168949,10.16147452,0.227565495,-0.0065172,12.05364974,-0.259614936
1954,-0.011140448,0.166984779,-0.004360719,-1.213799835,0.089240199,-0.003685733,10.8439223,0.606253752,-0.00313197,2.163181504,0.059043345,9.09479618,0.26202993,-0.00528528,9.633916139,-0.167468782
1955,-0.42006503,0.181117782,-0.004101334,-1.384112739,0.110957644,-0.004344336,10.24332809,0.619068617,-0.00249294,2.420314982,0.043881652,10.77310491,0.220452418,-0.007268079,5.183881178,0.02655963
1956,-0.554734113,0.181590387,-0.003632637,-1.940138499,0.124004857,-0.003409433,10.09974623,0.62239438,-0.002244732,4.865946001,-0.075463176,9.31204603,0.258385576,-0.006360424,6.904952251,-0.04011144
1957,-0.591662618,0.176594162,-0.003140254,-1.405732386,0.102896698,-0.00388258,10.46828877,0.600890014,-0.001818222,3.703220192,-0.020843114,9.628482314,0.276223403,-0.007372081,3.26654038,0.124679849
1958,0.486477067,0.166255977,-0.005195963,-2.058727438,0.109824065,-0.00256211,10.03443884,0.618448809,-0.001859596,4.260486767,-0.043301259,7.821639243,0.272908187,-0.001594129,4.504786036,0.074204748
1959,0.09931421,0.177287569,-0.005253756,-1.351816054,0.106675673,-0.0043736,10.24433613,0.613258617,-0.002162096,5.379384593,-0.088756941,10.63892266,0.230836156,-0.007889997,2.274300862,0.153798325
1960,-0.006170945,0.181421238,-0.005180762,-2.000878499,0.127181252,-0.003786839,11.57940028,0.586458509,-0.004019973,3.896549943,-0.003509675,11.28202757,0.207798557,-0.007814454,11.70110399,-0.254781612
1961,0.177018481,0.155925452,-0.004259756,-1.867183344,0.116309284,-0.003349906,10.32703602,0.614039831,-0.002463796,2.308417691,0.058052493,11.25496683,0.189551662,-0.006523031,10.74337467,-0.228634201
1962,-0.517044808,0.183511473,-0.004044997,-2.095618348,0.098168553,-0.002033967,10.7265055,0.608818476,-0.003197681,3.371449495,-0.003582388,8.822135074,0.32228188,-0.008559749,9.851408056,-0.176443684
1963,-0.433697578,0.16940118,-0.003551966,-1.562261817,0.106141344,-0.003458161,9.422302272,0.644741454,-0.001786874,5.508827057,-0.112463108,9.014454225,0.281367861,-0.006193924,6.630115923,-0.014955506
1964,0.290378082,0.185547062,-0.005715397,-1.526796754,0.09998771,-0.003385299,11.0092291,0.59944293,-0.003340783,3.600810186,-0.01444568,10.12903169,0.233908267,-0.006064626,7.797092626,-0.096844974
1965,-0.104765807,0.18698582,-0.005159453,-1.746990204,0.109969424,-0.003282575,10.44376977,0.622847407,-0.003270671,6.477011425,-0.132133173,10.50781966,0.223563473,-0.007318955,9.436967095,-0.157309527
1966,-0.88043466,0.18812504,-0.003553879,-2.311260631,0.134130984,-0.003081806,10.44209582,0.604275538,-0.002350558,6.29625132,-0.140002272,10.60343693,0.247106836,-0.00858188,8.795585488,-0.13146215
1967,0.238167293,0.167764152,-0.00494057,-1.983711218,0.09650452,-0.002116048,11.32042521,0.591321783,-0.003523258,2.435888013,0.047540572,9.29381531,0.214491476,-0.002668289,9.330149815,-0.142803613
1968,-0.215280837,0.188542984,-0.004991428,-1.583527144,0.114535522,-0.00390025,9.931990058,0.618892577,-0.001489892,6.094370693,-0.153390572,8.006901486,0.308564586,-0.005045046,9.359342844,-0.131227207
1969,-0.525232047,0.185520326,-0.004109296,-1.860717468,0.096027856,-0.002512014,10.43134192,0.606090676,-0.002127546,2.178224096,0.058184417,9.556092466,0.266074199,-0.00694934,6.547623759,-0.03460641
1970,0.09558287,0.194153666,-0.005926858,-2.072245486,0.130195735,-0.003503651,10.98690497,0.593572322,-0.003108961,1.604940549,0.072713239,12.55590631,0.157205714,-0.008523372,6.989985506,-0.045985507
1971,0.466069608,0.15571735,-0.00468265,-1.419884335,0.103593702,-0.003723982,10.63815056,0.607539502,-0.002936012,5.07236429,-0.080359868,10.5548633,0.241405893,-0.008169845,7.354600494,-0.055738011
1972,-0.561594302,0.174347796,-0.00344184,-1.464845624,0.100549975,-0.003638865,10.49210711,0.603844875,-0.002141505,2.698711036,0.043885556,10.09578249,0.215385219,-0.005288245,4.975287297,0.037185106
1973,-0.158807053,0.193541629,-0.005322047,-2.218742116,0.124300154,-0.002938468,10.63076429,0.597266798,-0.002226513,4.253784846,-0.048727523,9.758160414,0.273262815,-0.007568226,5.132634226,0.035381499
1974,0.225018141,0.187292535,-0.006129812,-1.708089567,0.110345189,-0.003458993,10.61580557,0.612094156,-0.002940183,5.560143428,-0.097794637,7.970568386,0.296328085,-0.003960146,14.61422666,-0.372861217
1975,0.828140068,0.162704189,-0.006090912,-1.589068817,0.113728906,-0.003962647,11.05147444,0.608463722,-0.004085544,3.655203166,-0.006204633,11.02405011,0.2407838,-0.009588102,9.119337951,-0.164501189
1976,0.172004022,0.157214488,-0.004114671,-1.249356614,0.088934574,-0.003494599,11.05984119,0.605327039,-0.003603099,1.393605433,0.093420596,9.602016557,0.263190755,-0.00755057,11.95720811,-0.236892328
1977,-0.243347811,0.195742778,-0.005038256,-1.269564954,0.113019563,-0.004467003,10.23220566,0.613420843,-0.002014063,5.173091516,-0.093024837,8.44762304,0.284365126,-0.005023729,10.19304196,-0.179817556
1978,-0.664797959,0.190150201,-0.004219081,-1.444146828,0.10680599,-0.00391427,10.37999769,0.626695412,-0.00323298,3.244876326,0.005214453,8.209411545,0.300299699,-0.005841356,15.87603441,-0.446161571
1979,0.346632712,0.189390863,-0.006200467,-1.290112278,0.111996933,-0.004439649,10.56145212,0.606226087,-0.002393035,4.053855998,-0.019129266,10.90670385,0.212806459,-0.0079025,5.749190125,0.034593684
1980,-0.091276837,0.172343143,-0.004325216,-1.853970891,0.107470279,-0.003004387,10.97731726,0.600732213,-0.003213121,4.891160187,-0.064469655,9.758469636,0.248384391,-0.006493179,10.26050572,-0.180255321
1981,-0.029567647,0.194257558,-0.005523558,-2.213320138,0.135054086,-0.003426842,10.60220349,0.624787996,-0.003474081,4.511559497,-0.051944188,11.09427889,0.212160045,-0.007980984,2.932790649,0.135410946
1982,-0.185290633,0.156589728,-0.003461514,-1.55799759,0.094845708,-0.002879364,10.78448212,0.605118833,-0.002952007,3.929591503,-0.025090886,11.96564982,0.175742193,-0.008303384,3.851563403,0.092579166
1983,-0.20243757,0.186607406,-0.004803218,-2.261301824,0.119499773,-0.002661514,10.04133577,0.632111382,-0.002609497,5.267860445,-0.096661655,7.916103366,0.297309269,-0.004809497,9.340720824,-0.143253868
